;Kingdom;Phylum;Class;Order;Family;Genus
ASV_11493;Bacteria;NA;NA;NA;NA;NA
ASV_11494;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_11495;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_11496;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_11497;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_11498;Bacteria;Elusimicrobiota;Lineage IIa;NA;NA;NA
ASV_11499;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae Ga6A1 group
ASV_11500;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Cephaloticoccus
ASV_11501;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_11502;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA
ASV_11503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_11504;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_11505;Bacteria;Patescibacteria;Parcubacteria;Candidatus Adlerbacteria;NA;NA
ASV_11506;Bacteria;Dependentiae;Babeliae;Babeliales;NA;NA
ASV_11507;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_11508;Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peribacteria;NA;NA
ASV_11509;Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peregrinibacteria;NA;NA
ASV_11510;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_11511;Bacteria;NA;NA;NA;NA;NA
ASV_11512;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Ika33;NA
ASV_11513;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11514;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11515;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;GW2011_GWC1_47_15;NA
ASV_11516;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_11517;Bacteria;Dependentiae;Babeliae;Babeliales;NA;NA
ASV_11518;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;NA
ASV_11519;Bacteria;Myxococcota;Polyangia;mle1-27;NA;NA
ASV_11520;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus Planktoluna
ASV_11521;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;Kamptonema PCC-6407
ASV_11522;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;NA;NA
ASV_11523;Bacteria;Patescibacteria;Parcubacteria;Candidatus Adlerbacteria;NA;NA
ASV_11524;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;NA
ASV_11525;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;NA
ASV_11526;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
ASV_11527;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_11528;Bacteria;Cyanobacteria;Cyanobacteriia;NA;NA;NA
ASV_11529;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_11530;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Rickettsiella
ASV_11531;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11532;Bacteria;Myxococcota;Polyangia;Blfdi19;NA;NA
ASV_11533;Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;NA;NA
ASV_11534;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11535;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_11536;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_11537;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;NA
ASV_11538;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis
ASV_11539;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_11540;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;NA
ASV_11541;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;NA;NA
ASV_11542;Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;NA
ASV_11543;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella
ASV_11544;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;NA
ASV_11545;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;NA;NA
ASV_11546;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11547;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquincola
ASV_11548;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;NA;NA
ASV_11549;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11550;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_11551;Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA
ASV_11552;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11553;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia
ASV_11554;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
ASV_11555;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11556;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11557;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;NA
ASV_11558;Bacteria;Patescibacteria;ABY1;Candidatus Uhrbacteria;NA;NA
ASV_11559;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11560;Bacteria;Chloroflexi;SL56 marine group;NA;NA;NA
ASV_11561;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
ASV_11562;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;OLB8
ASV_11563;Bacteria;Planctomycetota;BD7-11;NA;NA;NA
ASV_11564;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11565;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
ASV_11566;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11567;Bacteria;Patescibacteria;ABY1;Candidatus Komeilibacteria;NA;NA
ASV_11568;Bacteria;Actinobacteriota;NA;NA;NA;NA
ASV_11569;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_11570;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;NA
ASV_11571;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_11572;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11573;Bacteria;NA;NA;NA;NA;NA
ASV_11574;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11575;Bacteria;NA;NA;NA;NA;NA
ASV_11576;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Hydrobacter
ASV_11577;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_11578;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_11579;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA
ASV_11580;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_11581;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella
ASV_11582;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_11583;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_11584;Bacteria;Patescibacteria;Parcubacteria;Candidatus Azambacteria;NA;NA
ASV_11585;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_11586;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Coralloluteibacterium;NA
ASV_11587;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_11588;Bacteria;Verrucomicrobiota;Verrucomicrobiae;NA;NA;NA
ASV_11589;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11590;Bacteria;NA;NA;NA;NA;NA
ASV_11591;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus
ASV_11592;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;cvE6;NA
ASV_11593;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Phreatobacter
ASV_11594;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
ASV_11595;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11596;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia
ASV_11597;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_11598;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula
ASV_11599;Bacteria;Nitrospinota;P9X2b3D02;NA;NA;NA
ASV_11600;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_11601;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;NA
ASV_11602;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus
ASV_11603;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA
ASV_11604;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;NA
ASV_11605;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11606;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter
ASV_11607;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
ASV_11608;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_11609;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas
ASV_11610;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_11611;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Humitalea
ASV_11612;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11613;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade
ASV_11614;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA
ASV_11615;Bacteria;NA;NA;NA;NA;NA
ASV_11616;Bacteria;Cyanobacteria;Cyanobacteriia;NA;NA;NA
ASV_11617;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;AKAU3644;NA
ASV_11618;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Turneriella
ASV_11619;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11620;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_11621;Bacteria;NA;NA;NA;NA;NA
ASV_11622;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11623;Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;NA
ASV_11624;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Criblamydiaceae;NA
ASV_11625;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_11626;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_11627;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus Planktophila
ASV_11628;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella
ASV_11629;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Rurimicrobium
ASV_11630;Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;NA
ASV_11631;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_11632;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;NA
ASV_11633;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_11634;Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA
ASV_11635;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_11636;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11637;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA
ASV_11638;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_11639;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Aurantimicrobium
ASV_11640;Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;NA;NA
ASV_11641;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_11642;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11643;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir1 lineage
ASV_11644;Bacteria;Patescibacteria;Parcubacteria;Candidatus Yanofskybacteria;NA;NA
ASV_11645;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus
ASV_11646;Bacteria;Patescibacteria;Parcubacteria;GWA2-38-13b;NA;NA
ASV_11647;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_11648;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella
ASV_11649;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;NA;NA
ASV_11650;Bacteria;Patescibacteria;Microgenomatia;Candidatus Collierbacteria;NA;NA
ASV_11651;Bacteria;FCPU426;NA;NA;NA;NA
ASV_11652;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus Planktophila
ASV_11653;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11654;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niveitalea
ASV_11655;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquincola
ASV_11656;Bacteria;Dependentiae;Babeliae;Babeliales;NA;NA
ASV_11657;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_11658;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta
ASV_11659;Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;NA
ASV_11660;Bacteria;NA;NA;NA;NA;NA
ASV_11661;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;NA
ASV_11662;Bacteria;Patescibacteria;Parcubacteria;Candidatus Azambacteria;NA;NA
ASV_11663;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11664;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA
ASV_11665;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_11666;Bacteria;Patescibacteria;WWE3;NA;NA;NA
ASV_11667;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira
ASV_11668;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;NA;NA
ASV_11669;Bacteria;Patescibacteria;ABY1;Candidatus Magasanikbacteria;NA;NA
ASV_11670;Bacteria;Elusimicrobiota;Lineage IIc;NA;NA;NA
ASV_11671;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_11672;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;NA;NA
ASV_11673;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_11674;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;NA;NA
ASV_11675;Bacteria;Patescibacteria;Parcubacteria;Candidatus Yonathbacteria;NA;NA
ASV_11676;Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;NA
ASV_11677;Bacteria;Patescibacteria;ABY1;Candidatus Magasanikbacteria;NA;NA
ASV_11678;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_11679;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Paracaedibacter
ASV_11680;Bacteria;Patescibacteria;Parcubacteria;Candidatus Campbellbacteria;NA;NA
ASV_11681;Bacteria;Patescibacteria;Parcubacteria;Candidatus Colwellbacteria;NA;NA
ASV_11682;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;NA
ASV_11683;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;NA
ASV_11684;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;NA
ASV_11685;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;NA
ASV_11686;Bacteria;Patescibacteria;Parcubacteria;Candidatus Adlerbacteria;NA;NA
ASV_11687;Bacteria;Firestonebacteria;NA;NA;NA;NA
ASV_11688;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11689;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11690;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;NA
ASV_11691;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_11692;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;DEV008
ASV_11693;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
ASV_11694;Bacteria;Patescibacteria;WWE3;NA;NA;NA
ASV_11695;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tibeticola
ASV_11696;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA
ASV_11697;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11698;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 17;NA;NA
ASV_11699;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;NA
ASV_11700;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;NA
ASV_11701;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;NA
ASV_11702;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11703;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus Planktophila
ASV_11704;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
ASV_11705;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia
ASV_11706;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11707;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11708;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11709;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11710;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11711;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA
ASV_11712;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NA;NA
ASV_11713;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;NA
ASV_11714;Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;NA
ASV_11715;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1
ASV_11716;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11717;Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;NA
ASV_11718;Bacteria;Planctomycetota;Pla4 lineage;NA;NA;NA
ASV_11719;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA
ASV_11720;Bacteria;Chloroflexi;SL56 marine group;NA;NA;NA
ASV_11721;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11722;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11723;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11724;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella
ASV_11725;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus Planktophila
ASV_11726;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_11727;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter
ASV_11728;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_11729;Bacteria;Patescibacteria;WWE3;NA;NA;NA
ASV_11730;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;NA;NA
ASV_11731;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11732;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;NA
ASV_11733;Bacteria;NA;NA;NA;NA;NA
ASV_11734;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium
ASV_11735;Bacteria;Fibrobacterota;Chitinivibrionia;Chitinivibrionales;Chitinivibrionaceae;possible genus 03
ASV_11736;Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;NA;NA
ASV_11737;Bacteria;Verrucomicrobiota;Verrucomicrobiae;NA;NA;NA
ASV_11738;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum
ASV_11739;Bacteria;NA;NA;NA;NA;NA
ASV_11740;Bacteria;Proteobacteria;Alphaproteobacteria;NRL2;NA;NA
ASV_11741;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11742;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_11743;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_11744;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
ASV_11745;Bacteria;Nitrospinota;P9X2b3D02;NA;NA;NA
ASV_11746;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA
ASV_11747;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula
ASV_11748;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_11749;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_11750;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea
ASV_11751;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA
ASV_11752;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_11753;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11754;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Algorimarina
ASV_11755;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
ASV_11756;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11757;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_11758;Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA
ASV_11759;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;NA
ASV_11760;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11761;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium
ASV_11762;Bacteria;Cyanobacteria;Cyanobacteriia;NA;NA;NA
ASV_11763;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11764;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_11765;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11766;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_11767;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA
ASV_11768;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_11769;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_11770;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;NA
ASV_11771;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_11772;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_11773;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Daeguia
ASV_11774;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_11775;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhapis
ASV_11776;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA
